catchment_id,outfall_arc,PB,RMSE,NSE,KGE,R2
GB109055029670,node_13414-to-node_13415,61.65553637,2.989639846,-2.35670871,-0.255385462,0.000269748
GB105033042810,node_6195-to-node_6196,85.65185149,8.774494497,-2.351090534,-0.535734839,0.019770397
GB108047007750,node_13194-to-node_13191,68.84460619,1.027010584,-2.341921279,-0.460180339,0.019057875
GB106039017280,node_12407-to-node_12405,84.11871499,1.371465474,-2.339372252,-0.413456116,0.06889142
GB104027069560,node_4332-to-node_4333,94.69332659,6.758613899,-2.337612703,-0.684682019,0.000455815
GB104027057640,node_3334-to-node_3335,95.59918247,4.304161047,-2.336942,-0.788204862,0.033903778
GB108045009230,node_11927-to-node_11928,78.11019869,1.914366096,-2.334025132,-0.223734054,0.142014423
GB112071065340,node_16433-to-node_16430,74.37376745,1.100062802,-2.33114387,-0.340001438,0.015171797
GB112069061240,node_14220-to-node_14221,93.49339635,5.991123668,-2.32695649,-0.52217349,0.062296465
GB104028046960,node_5750-to-node_5751,97.28680007,3.714010032,-2.325907542,-0.659242927,0.002574069
GB104027063050,node_3374-to-node_3358,51.38491907,0.754350658,-2.320575681,-0.312265198,0.029620134
GB104027064180,node_2186-to-node_2187,17.02120147,0.44619256,-2.313597,-0.383308723,0.133746668
GB105033037630,node_5500-to-node_5501,94.2233601,6.627455941,-2.306863674,-0.621107844,0.005320897
GB106039022960,node_7531-to-node_5539,90.56262772,6.268863601,-2.298916537,-0.807232998,0.073206091
GB112071065280,node_16416-to-node_16417,92.84254616,3.273307352,-2.282216062,-0.530919584,0.045611277
GB105033037540,node_6989-to-node_6990,72.80607903,3.996021494,-2.276128525,-0.667524985,0.114923354
GB105030062370,node_7036-to-node_7031,64.34539522,6.946326031,-2.275979984,-0.375023615,0.007887756
GB104027057660,node_3340-to-node_3341,83.44013288,2.222544251,-2.270033473,-0.5262751,7.92E-08
GB103024077630,node_1378-to-node_1379,92.08079965,2.777794663,-2.268976874,-0.541653393,0.010473648
GB104027063070,node_3364-to-node_3365,79.21151776,0.586440963,-2.26710428,-0.260241973,0.077215097
GB112071065520,node_15854-to-node_15855,77.4649734,1.556906164,-2.250711242,-0.406441912,0.00851075
GB109055036810,node_14449-to-node_14450,76.21597334,2.468232833,-2.250298972,-0.386479569,0.008600331
GB105033038050,node_14294-to-node_14295,45.7911717,3.077241332,-2.24916092,-0.379785215,0.081591767
GB108048007630,node_3648-to-node_3649,73.31889682,1.238874086,-2.247367513,-0.403543923,6.45E-05
GB112070064900,node_14983-to-node_14984,83.96258845,13.65503574,-2.245678069,-0.372462294,0.077061246
GB106038027960,node_8117-to-node_8118,96.85143509,4.501712591,-2.244210238,-0.644593165,0.006090847
GB103022077020,node_1752-to-node_1753,-122.5347678,0.245749515,-2.244088075,-0.306915081,0.395821221
GB103025076030,node_2773-to-node_2774,80.3636091,3.494486052,-2.239923553,-0.542817938,0.005904694
GB102077074280,node_1733-to-node_1730,56.43734064,0.252127455,-2.23739832,-0.532188315,0.110406281
GB112068060480,node_5321-to-node_5322,24.03250378,2.969979293,-2.234417172,0.109469925,0.048182561
GB108046008370,node_11869-to-node_11870,45.34391539,0.678729754,-2.232738913,-0.403048664,0.095468768
GB108047008060,node_7897-to-node_7898,82.8903042,1.97237413,-2.223486561,-0.365873599,0.076573709
GB104028047050,node_2656-to-node_2657,32.8292704,4.749894508,-2.218892803,0.321496962,0.263603104
GB112069060980,node_13814-to-node_13815,62.65649316,7.346467853,-2.215338964,-0.017788998,0.185342089
GB105033038200,node_8312-to-node_8313,92.86808797,7.265543909,-2.2146072,-0.549241295,0.031153513
GB108043016030,node_8623-to-node_8624,86.32673404,4.193838454,-2.206714348,-0.359026643,0.121755468
GB112072066060,node_16004-to-node_16001,64.03939742,0.850095304,-2.203041181,-0.346344088,0.002558176
GB104027062650,node_5255-to-node_5256,80.97643974,1.969167846,-2.200561808,-0.459448655,0.00624045
GB107041012510,node_4078-to-node_4079,85.83018059,3.782486167,-2.198149298,-0.571057519,0.000973857
GB104028052980,node_4290-to-node_4291,92.86421667,6.760662397,-2.196319093,-0.734725509,0.018070439
GB112069064610,node_13653-to-node_13654,55.05405848,0.559552948,-2.194449267,-0.170374926,0.000764851
GB108050008240,node_7557-to-node_7558,75.4184434,0.926255612,-2.192948188,-0.215118722,0.113921425
GB112072065822,node_15022-to-node_16131,67.71186199,0.901963892,-2.186388823,-0.433823918,0.009784965
GB112071065060,node_13656-to-node_13657,50.04815609,0.47893073,-2.180229949,-0.197146124,0.002793034
GB105037028660,node_11813-to-node_20517,96.10595992,3.94797088,-2.17873156,-0.588412358,0.028379789
GB108052015180,node_11760-to-node_11761,88.23438685,4.005609759,-2.173664324,-0.444627109,0.067178755
GB104028042430,node_4559-to-node_4560,65.32915835,5.530450282,-2.173554087,-0.005053386,0.170907331
GB103022076900,node_107-to-node_108,82.51329266,2.84448565,-2.172002268,-0.397513514,0.018052611
GB103025072450,node_2822-to-node_2823,72.82173014,13.37230113,-2.171103253,-0.316276254,0.011299761
GB108050013960,node_8890-to-node_8891,77.13382924,1.619615293,-2.170967193,-0.401798878,0.00595804
GB104027062510,node_4979-to-node_4978,90.93835537,3.519006654,-2.164273699,-0.651770961,0.005057586
GB105035046110,node_8693-to-node_8694,94.64140824,8.304177065,-2.163194025,-0.658256158,0.000109355
GB103023075070,node_873-to-node_714,25.90917326,0.128072863,-2.161598452,0.038154161,0.015447386
GB103022076640,node_1909-to-node_1910,42.43644363,0.181964698,-2.159461021,-0.221315255,0.01909298
GB109054043900,node_13375-to-node_13376,94.57131084,5.675056439,-2.158038382,-0.601545349,0.008955861
GB108052021171,node_12294-to-node_12287,84.52557402,3.199180132,-2.155759174,-0.289058087,0.187425017
GB104027062610,node_5193-to-node_5194,60.50525213,0.461800446,-2.155055006,-0.183465771,0.008527413
GB104029067540,node_7854-to-node_7855,80.52043601,3.913680419,-2.154796808,-0.357216074,0.008942464
GB103023075640,node_956-to-node_957,82.63541005,2.485861801,-2.149471112,-0.318576706,0.08319458
GB104027057320,node_2912-to-node_2910,96.87016742,4.840061271,-2.146396363,-0.678706553,0.000138752
GB104028047460,node_4368-to-node_4369,95.94228715,7.371769145,-2.141894605,-0.593072253,0.02233225
GB106040018330,node_13119-to-node_13120,92.7606731,5.277466698,-2.139434886,-0.577698857,0.013491276
GB106039023830,node_9980-to-node_9981,94.5007428,10.96312894,-2.136623965,-0.620296825,0.001340558
GB107042016730,node_6694-to-node_6693,96.00576253,4.421133366,-2.136534747,-0.661360456,0.002546517
GB105037033540,node_12935-to-node_12936,94.00747075,12.65150244,-2.13597957,-0.784899966,0.037504826
GB112073074640,node_15066-to-node_15062,56.3341698,0.894638079,-2.135014747,-0.42885544,0.065196456
GB104027057720,node_3283-to-node_3284,93.83053642,4.704825238,-2.130945926,-0.702917872,0.004721162
GB107040013550,node_12691-to-node_12688,76.20577772,1.867144808,-2.127168184,-0.366393802,0.03013192
GB107040013500,node_12568-to-node_12569,80.32654628,1.006494567,-2.114074761,-0.475647517,0.01320307
GB112071065690,node_15219-to-node_15969,31.34637259,0.602286003,-2.113428042,-0.311018782,0.074523136
GB106039017880,node_5368-to-node_5369,95.24292218,4.541179185,-2.112747611,-0.639977153,0.00367317
GB104027057530,node_3289-to-node_3287,80.02293146,2.506323446,-2.110841523,-0.351802754,0.044817359
GB105037028560,node_9118-to-node_9119,-148.4677263,9.467563682,-2.095607071,-0.721874741,0.01724141
GB112069060770,node_16622-to-node_16623,23.05931489,0.250265783,-2.092919467,-0.146644397,0.010056815
GB104026066860,node_3110-to-node_3109,92.54717216,6.844798578,-2.086069861,-0.576388643,0.005054383
GB108045008780,node_10827-to-node_10828,92.23380352,3.184288178,-2.076591266,-0.392017252,0.2362153
GB106039017080,node_11333-to-node_11334,37.85872479,6.90471045,-2.069491306,0.240168462,0.12795104
GB108047008010,node_7873-to-node_7872,59.87244952,1.062910835,-2.066197728,-0.310058891,0.003817477
GB105033043220,node_6213-to-node_6214,94.15966219,9.489873251,-2.059829745,-0.65599659,2.25E-05
GB104028042470,node_4563-to-node_4564,48.31177701,12.54314605,-2.058433273,0.024555791,0.046883189
GB105033037670,node_5511-to-node_5512,96.15021083,12.32854113,-2.054839531,-0.704958602,0.000287074
GB104027063742,node_3863-to-node_3756,63.10601265,7.825999237,-2.052983347,-0.135662731,0.046911679
GB105030062500,node_7841-to-node_8134,93.777451,8.396778209,-2.045240595,-0.666463832,1.40E-06
GB104027063250,node_5694-to-node_5695,47.49841017,0.430333914,-2.043939905,-0.358558225,0.064342379
GB112073071130,node_15573-to-node_15574,33.19266455,0.2178434,-2.04278495,-0.260976919,0.044208042
GB104029062120,node_7763-to-node_7764,94.88793207,4.932160887,-2.036589734,-0.513715346,0.064180369
GB112072065990,node_16002-to-node_15360,55.19944409,0.720204385,-2.036043518,-0.320028052,0.011670911
GB106040018410,node_13214-to-node_13215,59.50150568,9.919340952,-2.035334012,0.141195435,0.30768572
GB103024072740,node_816-to-node_817,53.25212793,0.158602066,-2.031903616,-0.081608462,0.026369847
GB112071065260,node_16203-to-node_16204,62.21767127,0.676334532,-2.028400283,-0.275301871,0.000127352
GB103025076010,node_1315-to-node_946,72.36759852,4.587416606,-2.025571097,-0.341339338,0.001338452
GB112069061090,node_12737-to-node_12734,92.96155263,2.332000713,-2.020870607,-0.636770843,0.000623907
GB112071065460,node_15813-to-node_15814,92.04433031,3.280469873,-2.020242632,-0.460043477,0.088841617
GB105036040960,node_8953-to-node_8954,88.95135201,8.019193468,-2.016309515,-0.799154288,0.074465925
GB108045009070,node_12007-to-node_12008,86.62562072,4.187015111,-2.015836262,-0.466821542,0.044036757
GB103024077590,node_1376-to-node_1377,61.65823589,7.465026482,-2.006803612,0.027427299,0.156416527
GB105034051260,node_8874-to-node_8875,94.70975689,10.67575841,-2.000907886,-0.827895769,0.061389702
GB112073071190,node_2928-to-node_2929,37.2656747,0.5025365,-2.00063272,-0.368007781,0.097488523
GB103022076840,node_415-to-node_101,81.90532802,2.540905863,-1.997279243,-0.316832036,0.094749834
GB104027063690,node_3749-to-node_3746,92.79445402,7.524428304,-1.992555585,-0.598546178,0.004502138
GB104028057810,node_2709-to-node_2674,50.30859479,0.657983248,-1.988919438,0.058424666,0.046619177
GB107040013570,node_12702-to-node_12703,78.41782829,0.885973625,-1.985050817,-0.396470989,0.017682384
GB105033047670,node_8419-to-node_8420,84.45494552,4.25780982,-1.981001201,-0.577631425,0.00018245
GB102076070660,node_265-to-node_266,39.66048969,0.526046672,-1.979254378,-0.021232106,0.003528698
GB109054032600,node_16724-to-node_16725,93.59620263,5.116260393,-1.97274683,-0.468678746,0.128639516
GB112069064680,node_14679-to-node_14680,18.39487051,0.501121438,-1.966046004,-0.355753572,0.117186589
GB107042016650,node_6422-to-node_6423,88.46849251,3.873413361,-1.964456317,-0.609442008,5.08E-06
GB104026067200,node_2853-to-node_2708,92.39378946,9.741366604,-1.962244717,-0.642413424,0.002115489
GB112069060950,node_14700-to-node_14699,81.11581777,1.116685043,-1.960968245,-0.420994041,0.01404354
GB105037028720,node_12179-to-node_12180,-38.53242413,6.80810288,-1.954989269,-0.055275997,0.017884556
GB108046008600,node_11456-to-node_11457,79.18188685,2.818043605,-1.950259769,-0.36656019,0.032080014
GB103025072550,node_2949-to-node_2948,95.77030793,3.90055084,-1.949798117,-0.581157758,0.026315614
GB105030056770,node_6852-to-node_6833,97.1048603,11.8545999,-1.948650784,-0.636409434,0.009168773
GB103023075570,node_846-to-node_847,-11.28100855,0.359680766,-1.944479924,-0.130880957,0.007446447
GB103022077051,node_1998-to-node_417,84.92573521,2.918734459,-1.944282747,-0.470958961,0.007961995
GB104027068770,node_2278-to-node_2279,36.5652967,1.071556019,-1.942531095,0.077086928,0.086322015
GB104027063960,node_4743-to-node_4744,89.4610543,2.499269503,-1.941174804,-0.449075469,0.055294553
GB112075070420,node_16588-to-node_16589,41.46933051,0.373480334,-1.940853012,-0.254174583,0.029361503
GB103025072140,node_966-to-node_967,-21.01497574,0.283580118,-1.939420418,-0.055493942,0.001065017
GB109055036670,node_13486-to-node_13487,89.60603253,2.752566043,-1.937112254,-0.532682043,0.012557323
GB103023075670,node_776-to-node_777,36.29666473,2.693778449,-1.936129925,0.255816941,0.150040237
GB108050008100,node_8506-to-node_8507,34.22266823,0.515832232,-1.93585484,-0.277268552,0.052369319
GB106039023120,node_7057-to-node_7058,62.19213129,10.45445754,-1.932613575,-0.146666727,0.012523445
GB105030056515,node_7380-to-node_7381,98.75537389,15.18523152,-1.928140278,-0.487888127,0.235244275
GB108052015660,node_12190-to-node_12191,91.81267207,4.40634287,-1.92537093,-0.61801259,0.001147441
GB112069060780,node_13387-to-node_13388,43.4193103,0.376203024,-1.922019999,-0.07537136,0.000806644
GB108043011012,node_9219-to-node_9220,88.3447877,2.404095389,-1.913463871,-0.592908911,0.000325168
GB103022076940,node_346-to-node_347,81.76173447,2.954230382,-1.912788565,-0.315535852,0.095415081
GB112074069730,node_15099-to-node_15086,30.9721599,0.435059051,-1.909298285,-0.327526899,0.083757302
GB104026072790,node_2866-to-node_2862,68.52247367,7.66711715,-1.900178406,-0.596651864,0.081366058
GB112072071700,node_15387-to-node_15388,19.18385517,0.365750709,-1.899870367,-0.330105681,0.099682276
GB112074069950,node_15802-to-node_15800,-28.10268992,0.321664746,-1.892820877,-0.162984509,0.011760318
GB105032045150,node_8286-to-node_8287,69.90116175,3.636261144,-1.886837802,-0.535336356,0.042199312
GB109054026630,node_14423-to-node_14424,73.19134662,2.731217764,-1.880442928,-0.26246331,0.048977676
GB109054049910,node_15934-to-node_15935,91.8006536,6.443865505,-1.877595036,-0.665032311,0.002083025
GB105029061710,node_6525-to-node_6526,91.77536087,5.773140571,-1.874640986,-0.53764583,0.019858127
GB104027069550,node_5364-to-node_5365,90.16616034,5.8626949,-1.872152338,-0.761486618,0.053270585
GB106040018140,node_8720-to-node_8649,87.52766493,4.026377949,-1.868073393,-0.481752823,0.054191193
GB104027063180,node_3197-to-node_3193,71.58006949,11.28445067,-1.867394649,-0.145911809,0.169409997
GB105033037830,node_6246-to-node_5502,96.07798026,6.790125839,-1.866214714,-0.681830326,5.34E-05
GB106039030160,node_9456-to-node_9453,96.36830203,7.360161092,-1.865106602,-0.693434429,0.000254502
GB105030062440,node_8109-to-node_8105,96.84736784,12.15358953,-1.860124437,-0.647173455,0.004639089
GB105032045270,node_7496-to-node_7497,97.52791168,9.175563523,-1.853519346,-0.571173779,0.057228537
GB104026067230,node_2821-to-node_2818,90.08822789,8.354175223,-1.846245683,-0.579570956,2.66E-06
GB104027062760,node_3279-to-node_3280,41.97531549,3.016938227,-1.84301508,0.314714451,0.210468493
GB112071065380,node_15206-to-node_15203,-20.00539663,0.377824584,-1.839047786,-0.110159074,0.00398539
GB112072065860,node_15299-to-node_15298,87.13244667,3.591277189,-1.824199966,-0.456580632,0.048856344
GB103022076550,node_1353-to-node_1352,82.90176462,3.652064947,-1.815024794,-0.633872128,0.019167029
GB109052021690,node_12767-to-node_12768,-8.576918644,3.424549156,-1.814648609,0.021310658,0.129370553
GB108044009640,node_9315-to-node_9316,43.25107669,0.292248887,-1.813109805,-0.071499685,0.000601754
GB103022077030,node_1754-to-node_1755,91.06592096,14.78880769,-1.811980337,-0.529504341,0.037813132
GB104027068150,node_5743-to-node_5744,87.71264082,2.821596511,-1.80422927,-0.675427765,0.012040629
GB112073071400,node_16363-to-node_16359,58.05631413,0.404441966,-1.802030601,-0.587608668,0.135719999
GB103022076880,node_99-to-node_100,80.8737513,1.497973034,-1.798985143,-0.306439785,0.270489286
GB104028047090,node_5824-to-node_5825,44.7081708,9.003729001,-1.795858174,0.14638939,0.079460153
GB109053022040,node_12409-to-node_12410,91.96892786,3.100719024,-1.787217137,-0.515355703,0.055190014
GB102076070940,node_2212-to-node_1951,62.20722332,0.934192323,-1.782469614,-0.163488534,0.029070562
GB105032045260,node_8526-to-node_8527,90.96118408,5.134886194,-1.782276044,-1.000293096,0.264419508
GB105036040710,node_7653-to-node_7654,94.33034008,7.037878064,-1.781990839,-0.72553529,0.013825375
GB103023074770,node_471-to-node_472,-36.30797675,0.388430206,-1.779801679,0.055244046,0.093504099
GB105036040770,node_7517-to-node_7518,92.57559948,6.36052231,-1.771498353,-0.696789581,0.006727678
GB105034051290,node_8875-to-node_8876,94.12439245,4.249368496,-1.754932246,-0.357511629,0.466437845
GB107041006580,node_13145-to-node_13146,-35.8719647,6.328110864,-1.754556226,-0.360891148,0.097805204
GB106039017360,node_11536-to-node_11537,90.09764326,2.282076019,-1.754334794,-0.785996103,0.058287764
GB104027068570,node_2491-to-node_2492,66.82357075,0.527594071,-1.744970434,-0.239572888,0.018168258
GB106040018340,node_13197-to-node_13002,87.68238148,11.52262203,-1.736656512,-0.40640501,0.091471837
GB109053022140,node_6722-to-node_6723,91.22276528,3.917246668,-1.734168216,-0.467538044,0.071477905
GB105035046220,node_9650-to-node_9651,76.50564348,8.727381396,-1.729839833,-0.963889527,0.337897063
GB108047013900,node_7913-to-node_7912,85.38194494,3.22227405,-1.724791287,-0.3770977,0.11411288
GB105033043210,node_6210-to-node_6211,96.37681175,10.20026993,-1.723986878,-0.631572135,0.009472839
GB103024077622,node_1192-to-node_1193,41.10954928,1.694229821,-1.723347139,-0.406821891,0.090630685
GB109054049500,node_16327-to-node_16328,84.62787344,1.93939423,-1.720730431,-0.356635702,0.082652822
GB107041013040,node_7037-to-node_7038,88.01208174,4.387943663,-1.71572359,-0.583433903,0.002298973
GB104027057340,node_2913-to-node_2914,49.2618088,0.610470749,-1.713248772,0.043107434,0.047055577
GB104028047440,node_4806-to-node_4807,96.82225028,5.880447781,-1.711882724,-0.657394928,0.002991529
GB103022076390,node_959-to-node_960,37.09707935,0.565620591,-1.711550706,0.132575972,0.061482107
GB104026066800,node_3178-to-node_3045,94.6746454,7.973781777,-1.696758359,-0.653397809,2.06E-05
GB104027062530,node_5003-to-node_5004,93.08845235,5.163540323,-1.685313912,-0.470188376,0.098205589
GB105035046200,node_9646-to-node_9647,95.11583403,15.49871731,-1.681228326,-0.781298064,0.032877713
GB106039030320,node_10247-to-node_10248,94.97142603,4.814352354,-1.671038576,-0.534867752,0.061187083
GB103022076710,node_536-to-node_537,65.20973773,1.727616675,-1.668720087,-0.368156065,0.000268653
GB106039017920,node_5384-to-node_5385,66.09411828,2.6648066,-1.667597564,-0.175336961,0.045766238
GB104027057710,node_2854-to-node_3350,40.99512897,2.400653831,-1.665153012,0.339069594,0.234415272
GB104028052730,node_1014-to-node_1015,85.63123584,1.979764784,-1.662472621,-0.310746424,0.232891865
GB112068060270,node_15174-to-node_15173,64.56901109,2.869428467,-1.659579512,-0.277891033,0.01417837
GB103023075580,node_849-to-node_850,48.46491441,0.416589974,-1.657981807,-0.321278161,0.024039162
GB109054055000,node_14027-to-node_14028,82.26918078,8.962754562,-1.655515027,-0.419254423,0.025834971
GB105036040950,node_8951-to-node_8952,51.06964557,10.0867811,-1.648931195,-0.062568703,0.042475742
GB107042016810,node_6714-to-node_6715,95.28159967,5.700866127,-1.645657344,-0.723023731,0.004052138
GB104027069480,node_3120-to-node_3116,45.61200371,0.392567608,-1.637094852,-0.515300163,0.149171729
GB112071065170,node_5145-to-node_5146,76.98964312,3.406901444,-1.636623465,-0.479287348,0.000679331
GB104027068440,node_2586-to-node_2587,66.94904494,0.800853254,-1.629343668,-0.171554389,0.057884209
GB105032045130,node_8277-to-node_8278,78.03981062,6.067139766,-1.62744064,-0.521536663,0.005245543
GB105033043340,node_6466-to-node_6467,94.09091153,11.84303296,-1.623738391,-0.816797414,0.05194001
GB106039017170,node_11855-to-node_11340,45.35902113,4.829551064,-1.6181959,0.210003644,0.137324006
GB105032045470,node_6686-to-node_6687,85.86640002,2.412087594,-1.615080677,-0.356893786,0.107761187
GB104028047410,node_4657-to-node_4656,93.09971934,4.653193019,-1.605870231,-0.634085378,0.00055912
GB105033037800,node_6125-to-node_6126,93.29360588,4.555525028,-1.604769466,-0.551579106,0.034417136
GB107041012940,node_7392-to-node_7393,84.28542925,2.131212814,-1.60250113,-0.413619912,0.060936047
GB103022076510,node_454-to-node_451,68.20039358,1.342973583,-1.599099163,-0.182950503,0.054492979
GB106040018280,node_8721-to-node_8722,91.65315568,4.915275114,-1.597960013,-0.607000542,0.003538708
GB112068060210,node_14937-to-node_14938,85.28319303,2.191137596,-1.595556325,-0.298898914,0.205366799
GB105035046080,node_8825-to-node_8826,89.71891615,9.24105673,-1.595038703,-0.63280831,4.35E-05
GB109053027630,node_5425-to-node_5426,93.18746032,5.186348342,-1.589616558,-0.522700969,0.043142051
GB103024077290,node_829-to-node_830,51.04597926,0.62902985,-1.58669553,-0.547995718,0.067804132
GB105031050490,node_6906-to-node_6907,-3.349470541,3.765065825,-1.578298353,-0.217328272,0.046428626
GB107041012010,node_7230-to-node_7231,62.23639399,5.239297197,-1.577986304,-0.499327175,0.062860218
GB108052015530,node_13126-to-node_13127,70.42058215,1.444812179,-1.575569689,-0.219212269,0.060126948
GB108052015620,node_12244-to-node_12245,83.83255276,3.723925001,-1.571695645,-0.475189951,0.021046917
GB105031050460,node_6728-to-node_6729,95.73238228,5.657345589,-1.569380291,-0.629943026,0.009766096
GB104027064254,node_3448-to-node_3449,60.87796112,1.022363903,-1.569145375,-0.2744744,0.00072136
GB107040013640,node_12718-to-node_12064,81.03116633,2.297781197,-1.563667105,-0.479406018,0.015460882
GB107041012711,node_11917-to-node_11918,88.71225596,2.314836478,-1.562638832,-0.301186223,0.363782929
GB105033042820,node_6197-to-node_6198,97.35673222,15.26202387,-1.560690015,-0.977588521,0.171738906
GB107041012391,node_12621-to-node_12622,67.7556593,9.388103275,-1.560421679,-0.039282046,0.157363884
GB104027069360,node_3455-to-node_3456,50.15394888,0.656947049,-1.554163863,-0.167154521,0.001526612
GB103024072700,node_644-to-node_645,-4.900873417,0.160505429,-1.552071487,0.009288194,0.003177035
GB109054044110,node_14067-to-node_573,61.99555831,5.499653679,-1.546268953,-0.239327628,0.000372152
GB112071065613,node_15963-to-node_15917,50.93577969,0.831217066,-1.544354383,-0.401426075,0.051429292
GB109055037120,node_13767-to-node_13768,88.93000977,5.498487857,-1.543041886,-0.456807317,0.075890125
GB112071065651,node_15980-to-node_15981,90.52332132,3.259870816,-1.540388357,-0.6224318,0.000203335
GB104027064002,node_3442-to-node_3440,92.70098861,5.018116903,-1.530316782,-0.624843647,0.000751502
GB109055036850,node_14464-to-node_14465,19.34037718,0.315472041,-1.528173083,0.15104138,0.062268432
GB106039030400,node_10328-to-node_10329,92.51551004,6.444728897,-1.524554535,-0.707817477,0.010790796
GB102076071020,node_302-to-node_221,27.17440885,0.417311517,-1.522257551,-0.250452711,0.045252055
GB108043015821,node_8768-to-node_8769,85.08695915,3.717611376,-1.521405298,-0.462075105,0.019156402
GB104026066630,node_3012-to-node_3013,65.27720158,2.991796773,-1.515667338,-0.786830064,0.21430161
GB108052021173,node_12292-to-node_12293,89.01619221,4.873500194,-1.513364415,-0.416663349,0.110374291
GB103022077052,node_1999-to-node_113,84.76870036,2.841698984,-1.51127369,-0.444030133,0.035873463
GB104027063310,node_5819-to-node_5820,93.55764885,5.970431608,-1.510399235,-0.523314989,0.057507992
GB105033043260,node_6324-to-node_6325,94.76697897,8.868668752,-1.506148359,-0.672747712,0.000495506
GB109052027330,node_12917-to-node_12918,86.67349696,2.575129306,-1.499740712,-0.537203017,0.006916295
GB103022076400,node_2042-to-node_2043,70.086139,2.359870399,-1.494754059,-0.291650821,0.045224966
GB112069061390,node_16630-to-node_16631,43.74199471,6.264720844,-1.492497605,0.154749016,0.110945904
GB105033038010,node_14275-to-node_14276,98.03800335,11.50562711,-1.492212745,-0.706852148,7.28E-05
GB105030056110,node_6831-to-node_6839,95.5313569,11.18628451,-1.489680262,-0.760512652,0.013372848
GB108046008340,node_12747-to-node_11868,0.491835758,0.368846197,-1.489532599,-0.27755616,0.076888275
GB104027068140,node_2301-to-node_2302,76.68303165,1.317746906,-1.489222204,-0.302474342,0.071728684
GB205031055495,node_14137-to-node_14138,-4.497319321,3.084005655,-1.488427536,0.095390155,0.048902585
GB103022076190,node_1868-to-node_1869,84.94930705,2.308050842,-1.487475735,-0.601823654,0.005713978
GB109054026570,node_736-to-node_737,94.53523592,4.883429313,-1.48544568,-0.558976955,0.040413461
GB106039023650,node_10669-to-node_10670,93.48203994,8.896674919,-1.48399194,-0.676962212,0.000697893
GB109054039420,node_14601-to-node_14602,97.68961447,6.49285131,-1.481919677,-0.646281587,0.012856936
GB108052015520,node_13122-to-node_13123,78.13760197,2.367012151,-1.479137389,-0.36065421,0.043742386
GB107041018000,node_7200-to-node_7201,88.89956131,1.812196063,-1.476097039,-0.659128285,0.003259017
GB106039029760,node_10012-to-node_10013,92.85876536,4.701194458,-1.474382408,-0.689022868,0.00362533
GB103025072420,node_944-to-node_945,92.91066115,3.809887827,-1.468253039,-0.614560844,0.003537838
GB104028053180,node_4004-to-node_4005,-49.60807439,7.130372771,-1.468128776,-0.206184618,0.009884373
GB106039023110,node_7054-to-node_7055,82.79934149,2.245315411,-1.460886787,-0.324221421,0.10311401
GB112071065100,node_13676-to-node_13677,55.14468655,0.697851929,-1.46045829,-0.238080432,0.000185406
GB105033037710,node_6286-to-node_6287,91.31600235,5.657101024,-1.460172089,-0.783878526,0.046468739
GB103025072490,node_2604-to-node_2605,24.89056134,0.31465657,-1.4597133,-0.078432576,0.002189292
GB112068055400,node_16394-to-node_16395,95.97812196,4.420312553,-1.459061693,-0.555947692,0.052730976
GB109053027590,node_5417-to-node_5418,78.379322,2.162302337,-1.458674067,-0.562666485,0.015288102
GB104028053350,node_4721-to-node_4722,97.34391691,12.99877294,-1.457290685,-0.671796442,0.002058335
GB105034055670,node_9031-to-node_9032,55.38667832,0.835694917,-1.450872698,0.051057889,0.134073732
GB105030062410,node_7842-to-node_7835,94.65224868,8.211515552,-1.444315942,-0.657306181,0.00113211
GB105037033890,node_11805-to-node_9123,95.63282757,6.402439282,-1.442427562,-0.653933479,0.00191415
GB103023075520,node_1144-to-node_1145,94.78259327,2.946179876,-1.439920637,-0.459054225,0.177631313
GB104028053430,node_20361-to-node_20362,85.08368723,5.031862778,-1.439371053,-0.48718695,0.00939778
GB105037028640,node_11804-to-node_11805,95.88210823,6.451592153,-1.434335802,-0.785556757,0.026010222
GB104029062010,node_7020-to-node_7021,94.28193476,7.974103619,-1.434104291,-0.651414191,0.001084104
GB104028047540,node_4391-to-node_4392,97.51451759,7.516561822,-1.427152298,-0.628099406,0.018808514
GB103023075130,node_940-to-node_880,26.69465127,0.405349635,-1.426768133,0.01205544,0.002926022
GB105031045600,node_8141-to-node_8142,96.02790176,5.668917911,-1.422081208,-0.693314269,0.000451423
GB104027067790,node_2690-to-node_2691,89.54453898,6.915988066,-1.420884821,-0.479680863,0.071521042
GB112071065050,node_13898-to-node_13899,75.44749191,1.520506784,-1.417559935,-0.486428845,0.000888082
GB109053021920,node_9436-to-node_9437,95.11865917,4.880027186,-1.412490524,-0.604979905,0.013453447
GB109054032810,node_14269-to-node_14265,30.24044688,7.766160328,-1.412221692,0.203404748,0.074952445
GB103024072720,node_649-to-node_650,65.19557737,1.671741226,-1.411524836,-0.078634989,0.113600133
GB112075070380,node_16548-to-node_16549,37.40916154,0.38093662,-1.410777872,-0.492128249,0.160994821
GB106037033500,node_9879-to-node_9877,92.57175869,6.848625166,-1.407491012,-0.615212916,0.000196296
GB108043022540,node_8284-to-node_8285,26.4144501,3.988076738,-1.406851337,0.010703012,0.002683014
GB103023074850,node_558-to-node_559,5.944596009,0.155525117,-1.395738229,0.067161576,0.0136887
GB105037077810,node_12426-to-node_12427,34.04157063,6.131983581,-1.387725699,-0.163755704,0.00612942
